Jday,emerge_date,line,rep,leaf,area_cm2,therm_time,emerge_therm_time,germ_dates,germ_therm_time,therm_time_adj,emerge_therm_time_adj
312,303,R500,3,4,5.82,13822.6696153242,9343.01213111751,288,1782.212276865,12040.4573384592,7560.79985425251
315,303,R500,3,4,12.42,15334.8716263725,9343.01213111751,288,1782.212276865,13552.6593495075,7560.79985425251
317,303,R500,3,4,14.79,16361.6030911408,9343.01213111751,288,1782.212276865,14579.3908142758,7560.79985425251
319,303,R500,3,4,17.77,17372.6732596442,9343.01213111751,288,1782.212276865,15590.4609827792,7560.79985425251
312,306,R500,3,5,1.23,13822.6696153242,10841.8453505625,288,1782.212276865,12040.4573384592,9059.63307369747
315,306,R500,3,5,5.88,15334.8716263725,10841.8453505625,288,1782.212276865,13552.6593495075,9059.63307369747
317,306,R500,3,5,8.44,16361.6030911408,10841.8453505625,288,1782.212276865,14579.3908142758,9059.63307369747
319,306,R500,3,5,15.02,17372.6732596442,10841.8453505625,288,1782.212276865,15590.4609827792,9059.63307369747
315,310,R500,3,6,0.79,15334.8716263725,12828.4880273992,288,1782.212276865,13552.6593495075,11046.2757505342
317,310,R500,3,6,2.89,16361.6030911408,12828.4880273992,288,1782.212276865,14579.3908142758,11046.2757505342
319,310,R500,3,6,8.17,17372.6732596442,12828.4880273992,288,1782.212276865,15590.4609827792,11046.2757505342
319,315,R500,3,7,1.77,17372.6732596442,15334.8716263725,288,1782.212276865,15590.4609827792,13552.6593495075
298,291,R500,4,1,1.08,6876.89293473917,3316.77594814666,288,1782.212276865,5094.68065787417,1534.56367128166
300,291,R500,4,1,2.25,7847.70219218417,3316.77594814666,288,1782.212276865,6065.48991531917,1534.56367128166
303,291,R500,4,1,5.21,9343.01213111751,3316.77594814666,288,1782.212276865,7560.79985425251,1534.56367128166
305,291,R500,4,1,5.87,10339.4587977758,3316.77594814666,288,1782.212276865,8557.24652091082,1534.56367128166
307,291,R500,4,1,7.61,11352.5835348158,3316.77594814666,288,1782.212276865,9570.3712579508,1534.56367128166
310,291,R500,4,1,6.67,12828.4880273992,3316.77594814666,288,1782.212276865,11046.2757505342,1534.56367128166
312,291,R500,4,1,6.57,13822.6696153242,3316.77594814666,288,1782.212276865,12040.4573384592,1534.56367128166
315,291,R500,4,1,7.21,15334.8716263725,3316.77594814666,288,1782.212276865,13552.6593495075,1534.56367128166
317,291,R500,4,1,7.22,16361.6030911408,3316.77594814666,288,1782.212276865,14579.3908142758,1534.56367128166
319,291,R500,4,1,5.05,17372.6732596442,3316.77594814666,288,1782.212276865,15590.4609827792,1534.56367128166
298,295,R500,4,2,0.75,6876.89293473917,5358.59704401583,288,1782.212276865,5094.68065787417,3576.38476715083
300,295,R500,4,2,1.34,7847.70219218417,5358.59704401583,288,1782.212276865,6065.48991531917,3576.38476715083
303,295,R500,4,2,4.52,9343.01213111751,5358.59704401583,288,1782.212276865,7560.79985425251,3576.38476715083
305,295,R500,4,2,5.08,10339.4587977758,5358.59704401583,288,1782.212276865,8557.24652091082,3576.38476715083
307,295,R500,4,2,5.8,11352.5835348158,5358.59704401583,288,1782.212276865,9570.3712579508,3576.38476715083
310,295,R500,4,2,8.83,12828.4880273992,5358.59704401583,288,1782.212276865,11046.2757505342,3576.38476715083
312,295,R500,4,2,8.29,13822.6696153242,5358.59704401583,288,1782.212276865,12040.4573384592,3576.38476715083
315,295,R500,4,2,11.16,15334.8716263725,5358.59704401583,288,1782.212276865,13552.6593495075,3576.38476715083
317,295,R500,4,2,10.46,16361.6030911408,5358.59704401583,288,1782.212276865,14579.3908142758,3576.38476715083
319,295,R500,4,2,9.26,17372.6732596442,5358.59704401583,288,1782.212276865,15590.4609827792,3576.38476715083
303,298,R500,4,3,1.14,9343.01213111751,6876.89293473917,288,1782.212276865,7560.79985425251,5094.68065787417
305,298,R500,4,3,3.08,10339.4587977758,6876.89293473917,288,1782.212276865,8557.24652091082,5094.68065787417
307,298,R500,4,3,5.18,11352.5835348158,6876.89293473917,288,1782.212276865,9570.3712579508,5094.68065787417
310,298,R500,4,3,9.26,12828.4880273992,6876.89293473917,288,1782.212276865,11046.2757505342,5094.68065787417
312,298,R500,4,3,11.44,13822.6696153242,6876.89293473917,288,1782.212276865,12040.4573384592,5094.68065787417
315,298,R500,4,3,16.41,15334.8716263725,6876.89293473917,288,1782.212276865,13552.6593495075,5094.68065787417
317,298,R500,4,3,17.76,16361.6030911408,6876.89293473917,288,1782.212276865,14579.3908142758,5094.68065787417
319,298,R500,4,3,16.84,17372.6732596442,6876.89293473917,288,1782.212276865,15590.4609827792,5094.68065787417
307,300,R500,4,4,2.47,11352.5835348158,7847.70219218417,288,1782.212276865,9570.3712579508,6065.48991531917
310,300,R500,4,4,7.49,12828.4880273992,7847.70219218417,288,1782.212276865,11046.2757505342,6065.48991531917
312,300,R500,4,4,13.51,13822.6696153242,7847.70219218417,288,1782.212276865,12040.4573384592,6065.48991531917
315,300,R500,4,4,19.8,15334.8716263725,7847.70219218417,288,1782.212276865,13552.6593495075,6065.48991531917
317,300,R500,4,4,23.13,16361.6030911408,7847.70219218417,288,1782.212276865,14579.3908142758,6065.48991531917
319,300,R500,4,4,21.86,17372.6732596442,7847.70219218417,288,1782.212276865,15590.4609827792,6065.48991531917
310,304,R500,4,5,1.88,12828.4880273992,9844.1749246325,288,1782.212276865,11046.2757505342,8061.9626477675
312,304,R500,4,5,5.73,13822.6696153242,9844.1749246325,288,1782.212276865,12040.4573384592,8061.9626477675
315,304,R500,4,5,16.15,15334.8716263725,9844.1749246325,288,1782.212276865,13552.6593495075,8061.9626477675
317,304,R500,4,5,19.09,16361.6030911408,9844.1749246325,288,1782.212276865,14579.3908142758,8061.9626477675
319,304,R500,4,5,21.36,17372.6732596442,9844.1749246325,288,1782.212276865,15590.4609827792,8061.9626477675
312,309,R500,4,6,1.16,13822.6696153242,12326.9586607292,288,1782.212276865,12040.4573384592,10544.7463838642
315,309,R500,4,6,6.98,15334.8716263725,12326.9586607292,288,1782.212276865,13552.6593495075,10544.7463838642
317,309,R500,4,6,11.9,16361.6030911408,12326.9586607292,288,1782.212276865,14579.3908142758,10544.7463838642
319,309,R500,4,6,19.37,17372.6732596442,12326.9586607292,288,1782.212276865,15590.4609827792,10544.7463838642
317,311,R500,4,7,3.27,16361.6030911408,13313.8487597875,288,1782.212276865,14579.3908142758,11531.6364829225
319,311,R500,4,7,8.88,17372.6732596442,13313.8487597875,288,1782.212276865,15590.4609827792,11531.6364829225
319,313,R500,4,8,1.98,17372.6732596442,14332.5072199308,288,1782.212276865,15590.4609827792,12550.2949430658
298,291,R500,5,1,0.85,6876.89293473917,3316.77594814666,288,1782.212276865,5094.68065787417,1534.56367128166
300,291,R500,5,1,1.68,7847.70219218417,3316.77594814666,288,1782.212276865,6065.48991531917,1534.56367128166
303,291,R500,5,1,3.33,9343.01213111751,3316.77594814666,288,1782.212276865,7560.79985425251,1534.56367128166
305,291,R500,5,1,4.52,10339.4587977758,3316.77594814666,288,1782.212276865,8557.24652091082,1534.56367128166
307,291,R500,5,1,4.04,11352.5835348158,3316.77594814666,288,1782.212276865,9570.3712579508,1534.56367128166
310,291,R500,5,1,4.52,12828.4880273992,3316.77594814666,288,1782.212276865,11046.2757505342,1534.56367128166
312,291,R500,5,1,4.44,13822.6696153242,3316.77594814666,288,1782.212276865,12040.4573384592,1534.56367128166
315,291,R500,5,1,5.02,15334.8716263725,3316.77594814666,288,1782.212276865,13552.6593495075,1534.56367128166
317,291,R500,5,1,5.26,16361.6030911408,3316.77594814666,288,1782.212276865,14579.3908142758,1534.56367128166
319,291,R500,5,1,4.64,17372.6732596442,3316.77594814666,288,1782.212276865,15590.4609827792,1534.56367128166
298,295,R500,5,2,0.62,6876.89293473917,5358.59704401583,288,1782.212276865,5094.68065787417,3576.38476715083
300,295,R500,5,2,1.59,7847.70219218417,5358.59704401583,288,1782.212276865,6065.48991531917,3576.38476715083
303,295,R500,5,2,3.25,9343.01213111751,5358.59704401583,288,1782.212276865,7560.79985425251,3576.38476715083
305,295,R500,5,2,3.7,10339.4587977758,5358.59704401583,288,1782.212276865,8557.24652091082,3576.38476715083
307,295,R500,5,2,6.01,11352.5835348158,5358.59704401583,288,1782.212276865,9570.3712579508,3576.38476715083
310,295,R500,5,2,7.4,12828.4880273992,5358.59704401583,288,1782.212276865,11046.2757505342,3576.38476715083
312,295,R500,5,2,7.55,13822.6696153242,5358.59704401583,288,1782.212276865,12040.4573384592,3576.38476715083
315,295,R500,5,2,8.11,15334.8716263725,5358.59704401583,288,1782.212276865,13552.6593495075,3576.38476715083
317,295,R500,5,2,8.97,16361.6030911408,5358.59704401583,288,1782.212276865,14579.3908142758,3576.38476715083
319,295,R500,5,2,8.1,17372.6732596442,5358.59704401583,288,1782.212276865,15590.4609827792,3576.38476715083
305,298,R500,5,3,2.6,10339.4587977758,6876.89293473917,288,1782.212276865,8557.24652091082,5094.68065787417
307,298,R500,5,3,1.82,11352.5835348158,6876.89293473917,288,1782.212276865,9570.3712579508,5094.68065787417
310,298,R500,5,3,9.76,12828.4880273992,6876.89293473917,288,1782.212276865,11046.2757505342,5094.68065787417
312,298,R500,5,3,12.07,13822.6696153242,6876.89293473917,288,1782.212276865,12040.4573384592,5094.68065787417
315,298,R500,5,3,16.26,15334.8716263725,6876.89293473917,288,1782.212276865,13552.6593495075,5094.68065787417
317,298,R500,5,3,17.95,16361.6030911408,6876.89293473917,288,1782.212276865,14579.3908142758,5094.68065787417
319,298,R500,5,3,16.13,17372.6732596442,6876.89293473917,288,1782.212276865,15590.4609827792,5094.68065787417
310,300,R500,5,4,6.42,12828.4880273992,7847.70219218417,288,1782.212276865,11046.2757505342,6065.48991531917
312,300,R500,5,4,12.31,13822.6696153242,7847.70219218417,288,1782.212276865,12040.4573384592,6065.48991531917
315,300,R500,5,4,18.77,15334.8716263725,7847.70219218417,288,1782.212276865,13552.6593495075,6065.48991531917
317,300,R500,5,4,22.33,16361.6030911408,7847.70219218417,288,1782.212276865,14579.3908142758,6065.48991531917
319,300,R500,5,4,23.85,17372.6732596442,7847.70219218417,288,1782.212276865,15590.4609827792,6065.48991531917
312,306,R500,5,5,3.67,13822.6696153242,10841.8453505625,288,1782.212276865,12040.4573384592,9059.63307369747
315,306,R500,5,5,11.41,15334.8716263725,10841.8453505625,288,1782.212276865,13552.6593495075,9059.63307369747
317,306,R500,5,5,16.03,16361.6030911408,10841.8453505625,288,1782.212276865,14579.3908142758,9059.63307369747
319,306,R500,5,5,20.19,17372.6732596442,10841.8453505625,288,1782.212276865,15590.4609827792,9059.63307369747
315,309,R500,5,6,3.75,15334.8716263725,12326.9586607292,288,1782.212276865,13552.6593495075,10544.7463838642
317,309,R500,5,6,8.63,16361.6030911408,12326.9586607292,288,1782.212276865,14579.3908142758,10544.7463838642
319,309,R500,5,6,13.1,17372.6732596442,12326.9586607292,288,1782.212276865,15590.4609827792,10544.7463838642
317,311,R500,5,7,1.81,16361.6030911408,13313.8487597875,288,1782.212276865,14579.3908142758,11531.6364829225
319,311,R500,5,7,5.81,17372.6732596442,13313.8487597875,288,1782.212276865,15590.4609827792,11531.6364829225
298,291,R500,6,1,1.05,6876.89293473917,3316.77594814666,288,1782.212276865,5094.68065787417,1534.56367128166
300,291,R500,6,1,1.7,7847.70219218417,3316.77594814666,288,1782.212276865,6065.48991531917,1534.56367128166
303,291,R500,6,1,2.76,9343.01213111751,3316.77594814666,288,1782.212276865,7560.79985425251,1534.56367128166
305,291,R500,6,1,4.24,10339.4587977758,3316.77594814666,288,1782.212276865,8557.24652091082,1534.56367128166
307,291,R500,6,1,4.86,11352.5835348158,3316.77594814666,288,1782.212276865,9570.3712579508,1534.56367128166
310,291,R500,6,1,4.19,12828.4880273992,3316.77594814666,288,1782.212276865,11046.2757505342,1534.56367128166
312,291,R500,6,1,4.11,13822.6696153242,3316.77594814666,288,1782.212276865,12040.4573384592,1534.56367128166
315,291,R500,6,1,4.61,15334.8716263725,3316.77594814666,288,1782.212276865,13552.6593495075,1534.56367128166
317,291,R500,6,1,4.96,16361.6030911408,3316.77594814666,288,1782.212276865,14579.3908142758,1534.56367128166
319,291,R500,6,1,4.7,17372.6732596442,3316.77594814666,288,1782.212276865,15590.4609827792,1534.56367128166
298,295,R500,6,2,0.38,6876.89293473917,5358.59704401583,288,1782.212276865,5094.68065787417,3576.38476715083
300,295,R500,6,2,1.11,7847.70219218417,5358.59704401583,288,1782.212276865,6065.48991531917,3576.38476715083
303,295,R500,6,2,2.95,9343.01213111751,5358.59704401583,288,1782.212276865,7560.79985425251,3576.38476715083
305,295,R500,6,2,3.39,10339.4587977758,5358.59704401583,288,1782.212276865,8557.24652091082,3576.38476715083
307,295,R500,6,2,3.56,11352.5835348158,5358.59704401583,288,1782.212276865,9570.3712579508,3576.38476715083
310,295,R500,6,2,6.94,12828.4880273992,5358.59704401583,288,1782.212276865,11046.2757505342,3576.38476715083
312,295,R500,6,2,6.46,13822.6696153242,5358.59704401583,288,1782.212276865,12040.4573384592,3576.38476715083
315,295,R500,6,2,7.81,15334.8716263725,5358.59704401583,288,1782.212276865,13552.6593495075,3576.38476715083
317,295,R500,6,2,8,16361.6030911408,5358.59704401583,288,1782.212276865,14579.3908142758,3576.38476715083
319,295,R500,6,2,7.98,17372.6732596442,5358.59704401583,288,1782.212276865,15590.4609827792,3576.38476715083
305,298,R500,6,3,2.36,10339.4587977758,6876.89293473917,288,1782.212276865,8557.24652091082,5094.68065787417
307,298,R500,6,3,3.95,11352.5835348158,6876.89293473917,288,1782.212276865,9570.3712579508,5094.68065787417
310,298,R500,6,3,7.99,12828.4880273992,6876.89293473917,288,1782.212276865,11046.2757505342,5094.68065787417
312,298,R500,6,3,10.29,13822.6696153242,6876.89293473917,288,1782.212276865,12040.4573384592,5094.68065787417
315,298,R500,6,3,10.47,15334.8716263725,6876.89293473917,288,1782.212276865,13552.6593495075,5094.68065787417
317,298,R500,6,3,9.92,16361.6030911408,6876.89293473917,288,1782.212276865,14579.3908142758,5094.68065787417
319,298,R500,6,3,10.34,17372.6732596442,6876.89293473917,288,1782.212276865,15590.4609827792,5094.68065787417
307,300,R500,6,4,0.88,11352.5835348158,7847.70219218417,288,1782.212276865,9570.3712579508,6065.48991531917
310,300,R500,6,4,4.54,12828.4880273992,7847.70219218417,288,1782.212276865,11046.2757505342,6065.48991531917
312,300,R500,6,4,7.59,13822.6696153242,7847.70219218417,288,1782.212276865,12040.4573384592,6065.48991531917
315,300,R500,6,4,16.1,15334.8716263725,7847.70219218417,288,1782.212276865,13552.6593495075,6065.48991531917
317,300,R500,6,4,17.72,16361.6030911408,7847.70219218417,288,1782.212276865,14579.3908142758,6065.48991531917
319,300,R500,6,4,19.47,17372.6732596442,7847.70219218417,288,1782.212276865,15590.4609827792,6065.48991531917
312,306,R500,6,5,2.2,13822.6696153242,10841.8453505625,288,1782.212276865,12040.4573384592,9059.63307369747
315,306,R500,6,5,7.95,15334.8716263725,10841.8453505625,288,1782.212276865,13552.6593495075,9059.63307369747
317,306,R500,6,5,9.52,16361.6030911408,10841.8453505625,288,1782.212276865,14579.3908142758,9059.63307369747
319,306,R500,6,5,14.63,17372.6732596442,10841.8453505625,288,1782.212276865,15590.4609827792,9059.63307369747
315,309,R500,6,6,2.55,15334.8716263725,12326.9586607292,288,1782.212276865,13552.6593495075,10544.7463838642
317,309,R500,6,6,6.7,16361.6030911408,12326.9586607292,288,1782.212276865,14579.3908142758,10544.7463838642
319,309,R500,6,6,12.23,17372.6732596442,12326.9586607292,288,1782.212276865,15590.4609827792,10544.7463838642
319,311,R500,6,7,2.4,17372.6732596442,13313.8487597875,288,1782.212276865,15590.4609827792,11531.6364829225
300,291,R500,7,1,1.16,7847.70219218417,3316.77594814666,288,1782.212276865,6065.48991531917,1534.56367128166
303,291,R500,7,1,2.29,9343.01213111751,3316.77594814666,288,1782.212276865,7560.79985425251,1534.56367128166
305,291,R500,7,1,2.82,10339.4587977758,3316.77594814666,288,1782.212276865,8557.24652091082,1534.56367128166
307,291,R500,7,1,3.82,11352.5835348158,3316.77594814666,288,1782.212276865,9570.3712579508,1534.56367128166
310,291,R500,7,1,3.74,12828.4880273992,3316.77594814666,288,1782.212276865,11046.2757505342,1534.56367128166
312,291,R500,7,1,4.17,13822.6696153242,3316.77594814666,288,1782.212276865,12040.4573384592,1534.56367128166
315,291,R500,7,1,4.47,15334.8716263725,3316.77594814666,288,1782.212276865,13552.6593495075,1534.56367128166
317,291,R500,7,1,5.43,16361.6030911408,3316.77594814666,288,1782.212276865,14579.3908142758,1534.56367128166
319,291,R500,7,1,4.39,17372.6732596442,3316.77594814666,288,1782.212276865,15590.4609827792,1534.56367128166
300,297,R500,7,2,0.6,7847.70219218417,6369.36911159583,288,1782.212276865,6065.48991531917,4587.15683473083
303,297,R500,7,2,2.32,9343.01213111751,6369.36911159583,288,1782.212276865,7560.79985425251,4587.15683473083
305,297,R500,7,2,3.06,10339.4587977758,6369.36911159583,288,1782.212276865,8557.24652091082,4587.15683473083
307,297,R500,7,2,3.31,11352.5835348158,6369.36911159583,288,1782.212276865,9570.3712579508,4587.15683473083
310,297,R500,7,2,5.08,12828.4880273992,6369.36911159583,288,1782.212276865,11046.2757505342,4587.15683473083
312,297,R500,7,2,5.1,13822.6696153242,6369.36911159583,288,1782.212276865,12040.4573384592,4587.15683473083
315,297,R500,7,2,5.7,15334.8716263725,6369.36911159583,288,1782.212276865,13552.6593495075,4587.15683473083
317,297,R500,7,2,6.22,16361.6030911408,6369.36911159583,288,1782.212276865,14579.3908142758,4587.15683473083
319,297,R500,7,2,6.19,17372.6732596442,6369.36911159583,288,1782.212276865,15590.4609827792,4587.15683473083
307,300,R500,7,3,0.76,11352.5835348158,7847.70219218417,288,1782.212276865,9570.3712579508,6065.48991531917
310,300,R500,7,3,2.94,12828.4880273992,7847.70219218417,288,1782.212276865,11046.2757505342,6065.48991531917
312,300,R500,7,3,5.81,13822.6696153242,7847.70219218417,288,1782.212276865,12040.4573384592,6065.48991531917
315,300,R500,7,3,6.81,15334.8716263725,7847.70219218417,288,1782.212276865,13552.6593495075,6065.48991531917
317,300,R500,7,3,8.11,16361.6030911408,7847.70219218417,288,1782.212276865,14579.3908142758,6065.48991531917
319,300,R500,7,3,7.55,17372.6732596442,7847.70219218417,288,1782.212276865,15590.4609827792,6065.48991531917
307,305,R500,7,4,0.87,11352.5835348158,10339.4587977758,288,1782.212276865,9570.3712579508,8557.24652091082
310,305,R500,7,4,2.91,12828.4880273992,10339.4587977758,288,1782.212276865,11046.2757505342,8557.24652091082
312,305,R500,7,4,4.72,13822.6696153242,10339.4587977758,288,1782.212276865,12040.4573384592,8557.24652091082
315,305,R500,7,4,9.4,15334.8716263725,10339.4587977758,288,1782.212276865,13552.6593495075,8557.24652091082
317,305,R500,7,4,10.84,16361.6030911408,10339.4587977758,288,1782.212276865,14579.3908142758,8557.24652091082
319,305,R500,7,4,11.3,17372.6732596442,10339.4587977758,288,1782.212276865,15590.4609827792,8557.24652091082
315,306,R500,7,5,2.31,15334.8716263725,10841.8453505625,288,1782.212276865,13552.6593495075,9059.63307369747
317,306,R500,7,5,3.98,16361.6030911408,10841.8453505625,288,1782.212276865,14579.3908142758,9059.63307369747
319,306,R500,7,5,6.07,17372.6732596442,10841.8453505625,288,1782.212276865,15590.4609827792,9059.63307369747
315,311,R500,7,6,0.86,15334.8716263725,13313.8487597875,288,1782.212276865,13552.6593495075,11531.6364829225
317,311,R500,7,6,2.93,16361.6030911408,13313.8487597875,288,1782.212276865,14579.3908142758,11531.6364829225
319,311,R500,7,6,6.14,17372.6732596442,13313.8487597875,288,1782.212276865,15590.4609827792,11531.6364829225
319,313,R500,7,7,1.31,17372.6732596442,14332.5072199308,288,1782.212276865,15590.4609827792,12550.2949430658
298,291,R500,8,1,0.88,6876.89293473917,3316.77594814666,288,1782.212276865,5094.68065787417,1534.56367128166
300,291,R500,8,1,1.38,7847.70219218417,3316.77594814666,288,1782.212276865,6065.48991531917,1534.56367128166
303,291,R500,8,1,2.59,9343.01213111751,3316.77594814666,288,1782.212276865,7560.79985425251,1534.56367128166
305,291,R500,8,1,4.32,10339.4587977758,3316.77594814666,288,1782.212276865,8557.24652091082,1534.56367128166
307,291,R500,8,1,5.34,11352.5835348158,3316.77594814666,288,1782.212276865,9570.3712579508,1534.56367128166
310,291,R500,8,1,5.87,12828.4880273992,3316.77594814666,288,1782.212276865,11046.2757505342,1534.56367128166
312,291,R500,8,1,6.33,13822.6696153242,3316.77594814666,288,1782.212276865,12040.4573384592,1534.56367128166
315,291,R500,8,1,7.48,15334.8716263725,3316.77594814666,288,1782.212276865,13552.6593495075,1534.56367128166
317,291,R500,8,1,7.86,16361.6030911408,3316.77594814666,288,1782.212276865,14579.3908142758,1534.56367128166
319,291,R500,8,1,4.88,17372.6732596442,3316.77594814666,288,1782.212276865,15590.4609827792,1534.56367128166
300,297,R500,8,2,0.98,7847.70219218417,6369.36911159583,288,1782.212276865,6065.48991531917,4587.15683473083
303,297,R500,8,2,2.86,9343.01213111751,6369.36911159583,288,1782.212276865,7560.79985425251,4587.15683473083
305,297,R500,8,2,2.93,10339.4587977758,6369.36911159583,288,1782.212276865,8557.24652091082,4587.15683473083
307,297,R500,8,2,3.4,11352.5835348158,6369.36911159583,288,1782.212276865,9570.3712579508,4587.15683473083
310,297,R500,8,2,3.9,12828.4880273992,6369.36911159583,288,1782.212276865,11046.2757505342,4587.15683473083
312,297,R500,8,2,3.96,13822.6696153242,6369.36911159583,288,1782.212276865,12040.4573384592,4587.15683473083
315,297,R500,8,2,4.99,15334.8716263725,6369.36911159583,288,1782.212276865,13552.6593495075,4587.15683473083
317,297,R500,8,2,4.97,16361.6030911408,6369.36911159583,288,1782.212276865,14579.3908142758,4587.15683473083
319,297,R500,8,2,7.09,17372.6732596442,6369.36911159583,288,1782.212276865,15590.4609827792,4587.15683473083
305,298,R500,8,3,1.92,10339.4587977758,6876.89293473917,288,1782.212276865,8557.24652091082,5094.68065787417
307,298,R500,8,3,3.64,11352.5835348158,6876.89293473917,288,1782.212276865,9570.3712579508,5094.68065787417
310,298,R500,8,3,7.25,12828.4880273992,6876.89293473917,288,1782.212276865,11046.2757505342,5094.68065787417
312,298,R500,8,3,9.95,13822.6696153242,6876.89293473917,288,1782.212276865,12040.4573384592,5094.68065787417
315,298,R500,8,3,14.76,15334.8716263725,6876.89293473917,288,1782.212276865,13552.6593495075,5094.68065787417
317,298,R500,8,3,14.19,16361.6030911408,6876.89293473917,288,1782.212276865,14579.3908142758,5094.68065787417
319,298,R500,8,3,14.35,17372.6732596442,6876.89293473917,288,1782.212276865,15590.4609827792,5094.68065787417
307,300,R500,8,4,0.81,11352.5835348158,7847.70219218417,288,1782.212276865,9570.3712579508,6065.48991531917
310,300,R500,8,4,4.05,12828.4880273992,7847.70219218417,288,1782.212276865,11046.2757505342,6065.48991531917
312,300,R500,8,4,8.18,13822.6696153242,7847.70219218417,288,1782.212276865,12040.4573384592,6065.48991531917
315,300,R500,8,4,16.12,15334.8716263725,7847.70219218417,288,1782.212276865,13552.6593495075,6065.48991531917
317,300,R500,8,4,17.43,16361.6030911408,7847.70219218417,288,1782.212276865,14579.3908142758,6065.48991531917
319,300,R500,8,4,18.47,17372.6732596442,7847.70219218417,288,1782.212276865,15590.4609827792,6065.48991531917
312,306,R500,8,5,2.27,13822.6696153242,10841.8453505625,288,1782.212276865,12040.4573384592,9059.63307369747
315,306,R500,8,5,7.73,15334.8716263725,10841.8453505625,288,1782.212276865,13552.6593495075,9059.63307369747
317,306,R500,8,5,11.92,16361.6030911408,10841.8453505625,288,1782.212276865,14579.3908142758,9059.63307369747
319,306,R500,8,5,15.98,17372.6732596442,10841.8453505625,288,1782.212276865,15590.4609827792,9059.63307369747
315,309,R500,8,6,1.3,15334.8716263725,12326.9586607292,288,1782.212276865,13552.6593495075,10544.7463838642
317,309,R500,8,6,4.42,16361.6030911408,12326.9586607292,288,1782.212276865,14579.3908142758,10544.7463838642
319,309,R500,8,6,8.96,17372.6732596442,12326.9586607292,288,1782.212276865,15590.4609827792,10544.7463838642
319,313,R500,8,7,2.16,17372.6732596442,14332.5072199308,288,1782.212276865,15590.4609827792,12550.2949430658
298,291,R500,9,1,0.98,6876.89293473917,3316.77594814666,288,1782.212276865,5094.68065787417,1534.56367128166
300,291,R500,9,1,1.69,7847.70219218417,3316.77594814666,288,1782.212276865,6065.48991531917,1534.56367128166
303,291,R500,9,1,3.3,9343.01213111751,3316.77594814666,288,1782.212276865,7560.79985425251,1534.56367128166
305,291,R500,9,1,4.52,10339.4587977758,3316.77594814666,288,1782.212276865,8557.24652091082,1534.56367128166
307,291,R500,9,1,5.84,11352.5835348158,3316.77594814666,288,1782.212276865,9570.3712579508,1534.56367128166
310,291,R500,9,1,5.53,12828.4880273992,3316.77594814666,288,1782.212276865,11046.2757505342,1534.56367128166
312,291,R500,9,1,5.47,13822.6696153242,3316.77594814666,288,1782.212276865,12040.4573384592,1534.56367128166
315,291,R500,9,1,6.92,15334.8716263725,3316.77594814666,288,1782.212276865,13552.6593495075,1534.56367128166
317,291,R500,9,1,6.4,16361.6030911408,3316.77594814666,288,1782.212276865,14579.3908142758,1534.56367128166
319,291,R500,9,1,5.92,17372.6732596442,3316.77594814666,288,1782.212276865,15590.4609827792,1534.56367128166
322,291,R500,9,1,6.45,18867.4119883759,3316.77594814666,288,1782.212276865,17085.1997115109,1534.56367128166
324,291,R500,9,1,6.83,19858.0511356425,3316.77594814666,288,1782.212276865,18075.8388587775,1534.56367128166
300,295,R500,9,2,0.83,7847.70219218417,5358.59704401583,288,1782.212276865,6065.48991531917,3576.38476715083
303,295,R500,9,2,2.81,9343.01213111751,5358.59704401583,288,1782.212276865,7560.79985425251,3576.38476715083
305,295,R500,9,2,4.25,10339.4587977758,5358.59704401583,288,1782.212276865,8557.24652091082,3576.38476715083
307,295,R500,9,2,4.46,11352.5835348158,5358.59704401583,288,1782.212276865,9570.3712579508,3576.38476715083
310,295,R500,9,2,6.72,12828.4880273992,5358.59704401583,288,1782.212276865,11046.2757505342,3576.38476715083
312,295,R500,9,2,8.49,13822.6696153242,5358.59704401583,288,1782.212276865,12040.4573384592,3576.38476715083
315,295,R500,9,2,10.25,15334.8716263725,5358.59704401583,288,1782.212276865,13552.6593495075,3576.38476715083
317,295,R500,9,2,10.2,16361.6030911408,5358.59704401583,288,1782.212276865,14579.3908142758,3576.38476715083
319,295,R500,9,2,9.56,17372.6732596442,5358.59704401583,288,1782.212276865,15590.4609827792,3576.38476715083
322,295,R500,9,2,9.64,18867.4119883759,5358.59704401583,288,1782.212276865,17085.1997115109,3576.38476715083
305,298,R500,9,3,1.84,10339.4587977758,6876.89293473917,288,1782.212276865,8557.24652091082,5094.68065787417
307,298,R500,9,3,3.82,11352.5835348158,6876.89293473917,288,1782.212276865,9570.3712579508,5094.68065787417
310,298,R500,9,3,7.68,12828.4880273992,6876.89293473917,288,1782.212276865,11046.2757505342,5094.68065787417
312,298,R500,9,3,10.06,13822.6696153242,6876.89293473917,288,1782.212276865,12040.4573384592,5094.68065787417
315,298,R500,9,3,14.11,15334.8716263725,6876.89293473917,288,1782.212276865,13552.6593495075,5094.68065787417
317,298,R500,9,3,16.1,16361.6030911408,6876.89293473917,288,1782.212276865,14579.3908142758,5094.68065787417
319,298,R500,9,3,17.64,17372.6732596442,6876.89293473917,288,1782.212276865,15590.4609827792,5094.68065787417
322,298,R500,9,3,19.58,18867.4119883759,6876.89293473917,288,1782.212276865,17085.1997115109,5094.68065787417
324,298,R500,9,3,20.09,19858.0511356425,6876.89293473917,288,1782.212276865,18075.8388587775,5094.68065787417
